time,sku,itemCondition,comment,link,platform,amount,shelfLocation,ownerName
03/13/2024 3:46 PM,37718,NEW,PT.,"<a href=""https://a.co/d/br4HM6Y"">https://a.co/d/br4HM6Y</a>",Amazon,1,F32,Wentao Guo
03/13/2024 3:51 PM,37719,NEW,,"<a href=""https://a.co/d/b3Abqr1"">https://a.co/d/b3Abqr1</a>",Amazon,1,K42,Wentao Guo
03/12/2024 12:31 PM,37720,NEW,SILVER ,Stainless Steel Stove Gap Covers - Prevent spills and crumbs with our durable stove gap filler. Easily install and clean. Fits most stoves and counters. (Silver) https://a.co/d/2k8Ca7L,Amazon,1,Y40,louie law
03/12/2024 12:44 PM,37721,NEW,30X60,"LovePads 1.5mm Thick 30 x 60 Inches Clear Table Cover Protector, Desk Cover Plastic Table Protector Clear Table Pad Tablecloth Protector, Clear Desk Pad Mat for Coffee Table, Writing Desk https://a.co/d/0D4wq5w",Amazon,1,AS1,louie law
03/12/2024 12:49 PM,37722,NEW,,Junyobee Motor Vehicles for develops Counting fine Motor Skills https://a.co/d/4aOawpq,Amazon,1,Y40,louie law
03/12/2024 12:52 PM,37723,NEW,,"Kadimendium 3D Paper Carving Art Notepad, 150mAh Creative Tearable Decorative 3D Notepad with Display Box for Office https://a.co/d/0ojKVcU",Amazon,1,Y40,louie law
03/12/2024 12:55 PM,37724,NEW,,"Kowood Router Bit Set-Up Jigs (for 45° Lock Miter Router Bit, 1/2” & 3/4” Cutting Height) https://a.co/d/cZxG8zE",Amazon,1,Y40,louie law
03/12/2024 1:01 PM,37725,NEW,BLUE,Pamo Babe Portable Crib with Padded Mat，Foldable Baby Playpen with Carry Bag (Blue) https://a.co/d/bHbK7q6,Amazon,1,D34,louie law
03/12/2024 1:04 PM,37726,NEW,,"LANTEFUL 8 Tiers Tall Shoe Rack, Narrow Vertical Shoe Rack for Entryway Closet, 16-20 Pairs Shoe and Boots Organizer Storage Sturdy Shoe Shelf, Metal Stackable Shoe Stand with Hooks https://a.co/d/cx0keuY",Amazon,1,D22,louie law
03/12/2024 1:13 PM,37727,NEW,"6PAIR, 20INCH","VALISY Full Extension Drawer Slides 20 Inch 6 Pairs Side Mount Metal Ball Bearing Drawer Slides Rails,10 12 14 16 18 20 Inch 100 LB Load Capacity Cabinet Wardrobe Slider Dresser Runners Kitchen Glides https://a.co/d/3M9uexM",Amazon,1,B33,louie law
03/12/2024 1:19 PM,37728,NEW,"BLUE, ORANGE ","<a href=""https://www.extremus.com/products/ski-boot-bags-65l"">https://www.extremus.com/products/ski-boot-bags-65l</a>",other,1,E21,louie law
03/12/2024 1:36 PM,37729,NEW,"SIMILAR ITEM,DIFFERENT SIZE, 12X16","Minuover Large Black Arched Mirror, 30"" x 30"" Modern Brushed Metal Frame Arch Wall Decorative Mirror, Arched Top Bathroom Vanity Mirror for Living Room Bedroom Hallways Entryway https://a.co/d/6fPIu7Z",Amazon,1,B33,louie law
03/12/2024 1:43 PM,37731,NEW,"SIZE 2, 264","Luvs Diapers - Size 2, 264 Count, Paw Patrol Disposable Baby Diapers https://a.co/d/c09wxke",Amazon,1,H34,louie law
03/12/2024 1:53 PM,37732,NEW,"API., ","JUETKOO-Baby-Stroller-Travel-Light-Stroller, Portable Compact Stroller,Toddler Stroller for Removable,Travel Stroller for Airplane,Mini Umbrella Stroller Lightweight,only 6 lbs,Weight Capacity 56 lbs… https://a.co/d/5N50xig",Amazon,1,K23,louie law
03/12/2024 2:04 PM,37733,USED,"FT., API.,","Oraimo Cordless Vacuums, 27000pa Stick Vacuum Cleaner Cordless, Lightweight Handheld Vacuum, 380W Brushless Motor, Up to 44mins Runtime, Led Display Vacuumfor Dust Pet Hair Carpet Hard Wood Floor https://a.co/d/9uXaL6v",Amazon,1,H33,louie law
03/12/2024 2:43 PM,37734,NEW,24,"GUDTEKE Computer Privacy Screen Filter 24"" Hanging Privacy Screen Protector Compatible Widescreen Computer Monitor with Aspect Ratio 16:9,Blue light screen Privacy Screen Protector (24"" 16:9) https://a.co/d/4tR7CfS",Amazon,1,M23,louie law
03/12/2024 3:07 PM,37735,NEW,"API., 5TIER","MZG Steel Heavy Duty 5-Tier Utility Shelving Unit Steel Organizer Wire Rack for Home,Kitchen,Office,Chrome (24-in W x 14-in D x 63-in H) https://a.co/d/dqzJ3ra",Amazon,1,D24,louie law
03/12/2024 2:58 PM,37736,NEW,40INCH,"Framed Canvas Wall Art for Bedroom - Long Horizontal 13.5x40"" Above the Bed - Vintage Farmhouse French Country Room Decor - Green Trees Mountain Landscape - Cottagecore Aesthetic Living Room Plant https://a.co/d/eCYmD6v",Amazon,1,C14,louie law
03/12/2024 3:06 PM,37737,NEW,"SCRATCH,19X30, WHITE","Ruomeng Traditional Wall Mirror, White Bathroom Mirror Baroque Inspired Wall Décor, Framed Mirror for Vanity Entryway and Living Room, 19” x 30.5” https://a.co/d/2TdKERr",Amazon,1,C25,louie law
03/12/2024 3:31 PM,37738,NEW,"FT., GOLD, API., ","GYMAX Folding Treadmill, 2 in 1 Under Desk Electric Running Machine with Bluetooth & LED Screen, Portable Walking Machine for Home, Office, Gym https://a.co/d/67EIQX7",Amazon,1,T2,louie law
03/12/2024 4:02 PM,37739,NEW,"MISSING ALL SCREWS, MISSING PART, BROWN, 55INCH","<hr /><p><br /></p>Mexin 55 Inch Computer Desk with Drawer & 2 Storage Shelves, Gaming Desk with Monitor Shelf, Home Office Writing Desk, Rustic Brown https://a.co/d/eOfxojh",Amazon,1,T1,louie law
03/12/2024 6:06 PM,37740,NEW,"CAMEL,MISSING ACCESSORIES,  SET OF 2",<p>YOUNUOKE Camel Dining Chairs Set of 2 Upholstered Mid Century Kitchen Chairs Armless Faux Leather Modern Side Chair with Padded Back Metal Legs for Living Room Bedrooms https://a.co/d/5WlgATq</p>,Amazon,1,B25,Mike Liu
03/12/2024 6:17 PM,37741,NEW,"GOLD,65x22""","<p>OGCAU Floor Mirror, Full Length Mirror Standing Hanging or Leaning Against Wall, Arched-Top Mirror, Body Mirror for Floor & Wall in Bedroom, Wall-Mounted Mirror with Aluminum Alloy Frame (Gold) https://a.co/d/74954mi</p>",Amazon,1,BD,Mike Liu
03/12/2024 6:32 PM,37742,NEW,"NEROSUN 1500PCS Portable Puzzle Table with Legs, 26""x36""Adjustable Jigsaw Wooden Puzzle Board with 4 Drawers, Birthday Gift for Family, 3-Tilting-Angle Jigsaw Puzzle Table for Adults",<p>n</p>,Amazon,1,E25,Mike Liu
03/12/2024 6:49 PM,37743,NEW,"MISSING SCREWS,DAMAGED","<hr /><p>Safavieh VNN1026A Collection Bryson Dark Grey Indoor/Outdoor Modern Concrete Round 14.57"" Coffee Table https://a.co/d/0Le3ggP</p>",Amazon,1,BD,Mike Liu
03/13/2024 11:27 AM,37744,NEW,"API.,GOLD,DAMAGED, 30X20""","<p>MILOSEN Gold Kitchen Sink, Stainless Steel Kitchen Sink 32×20 Inch, Topmount Drop in Kitchen Sink Gold, Large Embossed Stainless Workstation Sink, Deep Single Bowl Kitchen Sink, Gold Sink Kitchen https://a.co/d/5DGZUHk</p>",Amazon,1,D35,Mike Liu
03/13/2024 12:58 PM,37745,USED,"MISSING ACCESSORIES, PT.,S5","<p>Tineco Floor ONE S5 Smart Cordless Wet-Dry Vacuum Cleaner and Mop for Hard Floors, Digital Display, Long Run Time, Great for Sticky Messes and Pet Hair, Space-Saving Design, Blue https://a.co/d/51SiVxh</p>",Amazon,1,K12,Mike Liu
03/13/2024 1:20 PM,37746,USED,"API.,PT.","<p>Electric Spin Scrubber, yolid Shower Scrubber Cordless Shower Cleaning Brush,Tub and Tile Power Scrubber, Adjustable Extension Handle & 4 Replaceable Brush Heads for Bathtub,Kitchen,Floor,Car https://a.co/d/gJjxrKN</p>",Amazon,1,B22,Mike Liu
03/13/2024 1:32 PM,37747,NEW,"SET OF 8,RED","<p>YANGNAY Wine Glasses with Black Stem & Base, Set of 8, 17 Oz Wine Glasses for Red Wine, Unique Gifts for Wine Lovers, Dishwasher Safe https://a.co/d/8MuzqtG<br /></p>",Amazon,1,B32,Mike Liu
03/13/2024 2:00 PM,37748,NEW,"SIMILAR ITEM,94""x56""","<p>Fluffy Soft Rainbow Colorful Shag Rectangle Rugs,Indoor Fuzzy Skid Shag Fur Colorful Carpet Cute Shaggy Area Rug for Girls Bedroom,4.6x6.6ft https://a.co/d/bthC1MY</p>",Amazon,1,A32,Mike Liu
03/13/2024 3:07 PM,37749,NEW,"API., PINK","<p>Komcot Baby High Chair, 6 in 1 Wooden Convertible High Chairs for Babies and Toddlers, Booster Seat with Double Tray & Reversible Footrest Baby Highchair, 5-Point Harness Baby Feeding Chair, Pink https://a.co/d/eH0b95G</p>",Amazon,1,A12,Mike Liu
03/13/2024 2:43 PM,37750,NEW,"BLUE, TWIN XL","<p>Soft Sherpa Heated Electric Blanket Twin XL Size, | Controller with 1-10 Hour Auto Shut Off | 20 Heat Settings | Washable, 64"" x 86"" Blue https://a.co/d/izlq8GQ</p>",Amazon,1,A23,Mike Liu
03/13/2024 3:37 PM,37751,NEW,DARK GRAY,"<p>Z-hom Folding Sofa Bed, 6 inch Memory Foam Couch, Convertible Sleeper Chair Floor Couch, Futon Sofa Sleeper Chair with Pillow & Washable Cover for Living Room/Bedroom/Guest 76"" x 39"" x 6""(Dark Grey) https://a.co/d/dpHsu7s</p>",Amazon,1,N45,Mike Liu
03/13/2024 4:21 PM,37752,NEW,"BLACK,API.,LITTLE SCRATCHED AND DENT","<p>Portable Charcoal Grill, Tabletop Outdoor Barbecue Smoker, Small BBQ Grill for Outdoor Cooking Backyard Camping Picnics Beach by DNKMOR BLACK https://a.co/d/7LoAeMk</p>",Amazon,1,A34,Mike Liu
03/13/2024 4:32 PM,37753,NEW,"MISSING ACCESSORIES, PT., DAMAGED ","<p>Conair Ceramic 2-inch Hot Rollers, Two-Prong Clips Included, Create Mega Volume and Smooth Waves https://a.co/d/d6SeWrq</p>",Amazon,1,A32,Mike Liu
03/13/2024 4:42 PM,37754,NEW,"32"", API.,WHITE","<p>Rackickyer Shower Grab Bar, 2 Pack 32 Inch White Bathroom Grab Bar, 1.25"" Diameter 304 Stainless Steel Anti-Slip Grab Bars for Bathtubs and Showers, Handicap Shower Grab Bar for Seniors Elderly https://a.co/d/3rtDT7P</p>",Amazon,1,B22,Mike Liu
03/13/2024 4:53 PM,37755,NEW,"S, LITTLE DIRTY , MATTE HARBOR BLUE","<p>Giro Jackson MIPS Ski Helmet - Snowboard Helmet for Men, Women & Youth - Low Profile and Lightweight https://a.co/d/ibpo1lb</p>",Amazon,1,A12,Mike Liu
03/13/2024 5:07 PM,37756,NEW,"SIMILAR ITEM, 6.5FT","<p>DIIGER 6.5FT (78'') Tall Artificial Olive Tree for Home Decor Indoor with Pot, Fake House Plants Home Decor Living Room, Floor Faux Plants Natural Artificial Tree https://a.co/d/gJ7zSlV</p>",Amazon,1,C14,Mike Liu
03/13/2024 5:28 PM,37757,NEW,"SIMILAR ITEM DIFFERENT BRAND, DIFFERENT CHARGER, PT.","<p>2023 Newest UV Sanitizer Box, for CPAP Cleaner and Sanitizing Machine for Hose/Mask/Home Supplies/Travel/Baby Bottle/Phone https://amzn.eu/d/cypC8Iw</p>",Amazon,1,A32,Mike Liu
03/13/2024 5:40 PM,37758,NEW,"FT.,BRONZE, NO MANUAL, MAY MISSING ACCESSORIES ","<p>YHCDLAMP Battery Operated Wall Sconce with Remote,White Fabric Shade Set Of 2 Powered Sconces Lighting Indoor Wireless Dimmable Lamp 3 Color Temp Bulb for Bedroom Living Room https://a.co/d/97azJkt</p>",Amazon,1,A12,Mike Liu
03/13/2024 5:57 PM,37759,SEALED,"GRAY, 21'-23' LONG BEAM WIDTH UP TO 106""","<p>Nukugula 800D 100% Waterproof T-Top Boat Cover Solution Dyed Fade-proof Trailerable T Top Boat Cover with 19 Windproof Straps Fit 21'-23' Long Beam Width Up to 106"" Center Console Boat with T Top Roof https://a.co/d/27NuVlo</p>",Amazon,1,D14,Mike Liu
03/12/2024 11:13 AM,37760,SEALED,"SAME, API. ","<a href=""https://a.co/d/cXNZnoT"">https://a.co/d/cXNZnoT</a>",Amazon,1,D44,Zhenbo Xie
03/12/2024 11:36 AM,37761,NEW,"SAME, FUNCTION TESTED, LITTLE DAMAGE","Paper Shredder, 14-Sheet Cross Cut with 6.6-Gallon Basket, P-4 Security Level, 3-Mode Design Shred Card/CD/Staple/Clip, Heavy Duty with Jam Proof System, Paper Shredder for Office (ETL)<br /><a href=""https://a.co/d/c9Tkq5A"">https://a.co/d/c9Tkq5A</a>",Amazon,1,B13,Zhenbo Xie
03/12/2024 12:12 PM,37762,NEW,"SAME, API. ","<a href=""https://a.co/d/aOCzswU"">https://a.co/d/aOCzswU</a>",Amazon,1,C45,Zhenbo Xie
03/12/2024 12:34 PM,37763,NEW,"SAME, FUNCTION TESTED","<a href=""https://a.co/d/frIR8VJ"">https://a.co/d/frIR8VJ</a>",Amazon,1,C44,Zhenbo Xie
03/12/2024 12:53 PM,37764,NEW,"SAME, API. ","<a href=""https://a.co/d/47ju3zi"">https://a.co/d/47ju3zi</a>",Amazon,1,D43,Zhenbo Xie
03/12/2024 1:04 PM,37765,NEW,"SAME, FUNCTION TESTED","<a href=""https://a.co/d/3Oyyuwn"">https://a.co/d/3Oyyuwn</a>",Amazon,1,D43,Zhenbo Xie
03/12/2024 1:31 PM,37766,NEW,"SAME, FUNCTION TESTED ","<a href=""https://a.co/d/3MqeAvu"">https://a.co/d/3MqeAvu</a>",Amazon,1,F24,Zhenbo Xie
03/12/2024 1:52 PM,37767,NEW,"SAME, API. ","<a href=""https://a.co/d/0JNh5Pq"">https://a.co/d/0JNh5Pq</a>",Amazon,1,H44,Zhenbo Xie
03/12/2024 2:06 PM,37768,NEW,SAME,"<a href=""https://a.co/d/9V9NGzd"">https://a.co/d/9V9NGzd</a>",Amazon,1,E43,Zhenbo Xie
03/12/2024 2:33 PM,37770,NEW,SAME,"<a href=""https://a.co/d/b0Dsufe"">https://a.co/d/b0Dsufe</a>",Amazon,1,K44,Zhenbo Xie
03/12/2024 2:38 PM,37771,NEW,SAME,"<a href=""https://a.co/d/f3mrkMX"">https://a.co/d/f3mrkMX</a>",Amazon,1,D34,Zhenbo Xie
03/12/2024 2:54 PM,37772,SEALED,SAME,"GymCope Exercise Equipment Mat 72x36, 6mm Thick High-Density Treadmill Mat for Exercise Bike, Elliptical, Exercise Mat for Jump Rope, Workout, Yoga, Gym Flooring for Hardwood Floor Carpet Protection<br /><a href=""https://a.co/d/f7lBT11"">https://a.co/d/f7lBT11</a>",Amazon,1,C44,Zhenbo Xie
03/12/2024 3:25 PM,37773,NEW,"SAME, API.","<a href=""https://a.co/d/iRfxviB"">https://a.co/d/iRfxviB</a>",Amazon,1,D45,Zhenbo Xie
03/12/2024 3:37 PM,37774,NEW,"SAME, MISSING Needles","<a href=""https://a.co/d/5SLRUGe"">https://a.co/d/5SLRUGe</a>",Amazon,1,M24,Zhenbo Xie
03/12/2024 3:57 PM,37775,NEW,"SAME, API. ","<a href=""https://a.co/d/i2FkEtN"">https://a.co/d/i2FkEtN</a>",Amazon,1,N25,Zhenbo Xie
03/12/2024 4:05 PM,37776,NEW,"SAME, API. ","<a href=""https://a.co/d/fnBGLBI"">https://a.co/d/fnBGLBI</a>",Amazon,1,K44,Zhenbo Xie
03/12/2024 4:16 PM,37777,NEW,SAME,"<a href=""https://a.co/d/anA0ZVm"">https://a.co/d/anA0ZVm</a><br />",Amazon,1,A13,Zhenbo Xie
03/12/2024 4:34 PM,37778,NEW,"SAME, API.","<a href=""https://a.co/d/2ptNbYr"">https://a.co/d/2ptNbYr</a>",Amazon,1,C43,Zhenbo Xie
03/12/2024 4:55 PM,37779,NEW,SAME ,"<a href=""https://a.co/d/02G1X9P"">https://a.co/d/02G1X9P</a>",Amazon,1,K24,Zhenbo Xie
03/13/2024 3:58 PM,37780,USED,SAME ,W10518394 W10134009 AP5690151 Dishwasher Heating Element Upgrade by Blutoget - Compatible for Kenmore Whirlpool KitchenAid Dishwasher Replace PS8260087 W10441445 W10518394VP （With 2 heater fasteners） https://a.co/d/fqPD1Kq,Amazon,1,H43,Zhenbo Xie
03/13/2024 4:17 PM,37781,SEALED,SAME ,"SanQing Complete Skateboard Standard for Kids Boys Girls Youths Beginners Starters- 7 Layer 31'' x 8'' Complete Canadian Maple Concave Kick Stunts Skate Boards for Sports and Outdoors (Blue)<br /><a href=""https://a.co/d/gnYskj2"">https://a.co/d/gnYskj2</a>",Amazon,1,H33,Zhenbo Xie
03/12/2024 5:55 PM,37782,NEW,SAME ,"3W Floor Mats Fit for Honda CR-V 2017-2022 (Include Hybrid) TPE All Weather Custom Fit Floor Liner for Honda CRV 1st and 2nd Row Full Set Car Mats Black<br /><a href=""https://a.co/d/fs4CxRu"">https://a.co/d/fs4CxRu</a>",Amazon,1,E44,Zhenbo Xie
03/12/2024 6:18 PM,37783,SEALED,"SAME, API.","<a href=""https://a.co/d/a8TOvw3"">https://a.co/d/a8TOvw3</a><p><br /></p>",Amazon,1,H32,Zhenbo Xie
03/12/2024 6:50 PM,37784,NEW,SAME ,"<a href=""https://a.co/d/dyTBXBT"">https://a.co/d/dyTBXBT</a>",Amazon,1,C43,Zhenbo Xie
03/13/2024 11:07 AM,37785,NEW,"SAME, MISSING PARTS","<a href=""https://a.co/d/eZ7UeN3"">https://a.co/d/eZ7UeN3</a>",Amazon,1,A35,Zhenbo Xie
03/13/2024 11:15 AM,37786,NEW,SAME,"<p>PAWLAND Wooden Freestanding Foldable Pet Gate for Dogs, 24 inch 4 Panel Step Over Fence, Dog Gate for The House, Doorway, Stairs, Extra Wide, White (Espresso-4 Panels) https://a.co/d/cOzAOFT</p>",Amazon,1,B14,Zhenbo Xie
03/13/2024 11:35 AM,37787,NEW,"SAME, API.",<p>Ralbay 5 Lights LED Modern Chrome vanity light Bathroom Fixtures Over Mirror LED modern crystal https://a.co/d/guZ1QaH</p>,Amazon,1,C44,Zhenbo Xie
03/13/2024 11:51 AM,37788,NEW,"DIFFERENT BRAND, API. ","<a href=""https://a.co/d/5d9hNKd"">https://a.co/d/5d9hNKd</a>",Amazon,1,A25,Zhenbo Xie
03/13/2024 11:57 AM,37789,NEW,DIFFERENT BRAND,"<a href=""https://a.co/d/5d9hNKd"">https://a.co/d/5d9hNKd</a>",Amazon,1,A25,Zhenbo Xie
03/12/2024 7:30 PM,37790,USED,"SAME, MISSING JUICING SCREEN ","<a href=""https://a.co/d/6gEvfGd"">https://a.co/d/6gEvfGd</a>",Amazon,1,K44,Zhenbo Xie
03/13/2024 12:06 PM,37791,NEW,DIFFERENT BRAND ,"<a href=""https://a.co/d/5d9hNKd"">https://a.co/d/5d9hNKd</a>",Amazon,1,A25,Zhenbo Xie
03/13/2024 12:16 PM,37792,NEW,DIFFERENT BRAND,"<a href=""https://a.co/d/5d9hNKd"">https://a.co/d/5d9hNKd</a>",Amazon,1,E15,Zhenbo Xie
03/13/2024 12:36 PM,37793,NEW,SAME,"Waldauge Illuminated World Globe with Stand, 9"" Earth Globes with Stable Heavy Metal Base for Kids Classroom Learning, LED Constellation Globe Night Light with HD Printed Map https://a.co/d/1wy66PP",Amazon,1,H34,Zhenbo Xie
03/13/2024 12:46 PM,37794,NEW,DIFFERENT BRAND ,"<a href=""https://a.co/d/5d9hNKd"">https://a.co/d/5d9hNKd</a>",Amazon,1,H45,Zhenbo Xie
03/13/2024 1:18 PM,37795,NEW,"SAME, API. ","Bed Rails for Elderly Adults Seniors Bed Cane Assist Bar Railings Handle Bedside Rail Adjustable Safety Hospital Assistive Devices Guard Fall Prevention Handicap Grab Bar Support Rail<br /><a href=""https://a.co/d/66U5gZy"">https://a.co/d/66U5gZy</a>",Amazon,1,C23,Zhenbo Xie
03/13/2024 1:54 PM,37796,NEW,"SAME, API.","Okyna Infrared Lamp,Infrared Heat Lamp with Timer and Adjustable Swing Arm 275W Near Infrared Light Therapy Facial Beauty , Muscle Recovery ,Pain Relief<br /><a href=""https://a.co/d/dcUtLCx"">https://a.co/d/dcUtLCx</a>",Amazon,1,M24,Zhenbo Xie
03/13/2024 2:06 PM,37797,NEW,SAME ,"FALARK Large Travel Backpack For Women Men, 40L Carry On Laptop Backpack Airline Approved, 17 Inch Waterproof Anti-theft Personal Item Suitcase Back Pack With USB Charging Port For Weekender, Travel, College, Blue, Peacock Blue, Small, Travel Backpacks https://a.co/d/19OO93p",Amazon,1,H44,Zhenbo Xie
03/13/2024 2:26 PM,37798,NEW,SAME ,"DeVries Essentials 18 x 36” Wool Pressing Mat for Quilting, ½” Thick Ironing Mat, Ideal for Large Blocks & Big Jobs, Easy to Use, Heat-Resistant Wool Mat for Sewing Projects https://a.co/d/9bxQaU6",Amazon,1,K43,Zhenbo Xie
03/13/2024 2:34 PM,37799,SEALED,SAME ,"DeVries Essentials 18 x 36” Wool Pressing Mat for Quilting, ½” Thick Ironing Mat, Ideal for Large Blocks & Big Jobs, Easy to Use, Heat-Resistant Wool Mat for Sewing Projects https://a.co/d/9bxQaU6",Amazon,1,H23,Zhenbo Xie
03/13/2024 3:14 PM,37800,NEW,"SAME, FUNCTION TESTED, MISSING PARTS",Tineco iFLOOR 3 Breeze Complete Wet Dry Vacuum Cordless Floor Cleaner and Mop One-Step Cleaning for Hard Floors https://a.co/d/5tBYrPg,Amazon,1,C13,Zhenbo Xie
03/12/2024 4:23 PM,37801,NEW,16x20,"puthiac 16x20 Picture Frames for Wall - Minimalist 16x20 Oak Wood Frames, 16""x20"" Picture Frame Wood, Natural Solid Wooden Picture Frames for Wall Art Photo and Prints(1 Pack, Beige) https://a.co/d/fBZ5jwl",Amazon,1,E44,Ivan Li
03/12/2024 4:29 PM,37802,NEW,,"DlandHome Rolling Desk Mobile Standing Desk Mobile Side Table 23.6 Inches w/Wheels Adjustable Movable Portable Laptop Computer Stand for Bed Sofa,Retro,05-1-60FG https://a.co/d/eqPtlMx",Amazon,1,E34,Ivan Li
03/12/2024 4:35 PM,37803,SEALED,"BLUE, 16x24x3PCS",3 Pcs Street Wall Art Modern Abstract Pictures Poster Prints Wall Decor Artist Blue Color Print Canvas Painting for Living Room Bedroom Bathroom Office Home Decorations Unframed https://a.co/d/7yEpA7M,Amazon,1,E43,Ivan Li
03/12/2024 4:43 PM,37804,NEW,TWO PACK,Kayak Seat Luxurious Padded Canoe SUP Seat Adjustable Boat Seat Comfortable Composite Quick Dry Fishing Seat Back Support for Universal Sit https://a.co/d/4vI7xxj,Amazon,1,H31,Ivan Li
03/12/2024 5:05 PM,37805,NEW,"SAME SIZE AND BRAND, DIFFERENT PATTERN","Molblly Standard Pillows Shredded Memory Foam Cooling Bed Pillows Set of 2 Pack,20 x 26 in,Adjustable Loft Washable The Pillow for Side Back Stomach Sleeper and for Sleeping https://a.co/d/4YBE7h2",Amazon,2,K31,Ivan Li
03/12/2024 5:15 PM,37806,NEW,MISSING SCREWS,"HY-Guard Galvanized Steel Chimney Cover - Black, Single Bolt-On Chimney Flue Cover with Hood Plate, Fits on Existing Flue Tiles (18"" x 18"") https://a.co/d/fC5uGmY",Amazon,1,K31,Ivan Li
03/12/2024 5:31 PM,37807,USED LIKE NEW,14.8x50.7,"<a href=""https://www.target.com/p/14-8-x-50-7-over-the-door-mirror-room-essentials/-/A-52753580"">https://www.target.com/p/14-8-x-50-7-over-the-door-mirror-room-essentials/-/A-52753580</a>",other,1,C23,Ivan Li
03/12/2024 5:39 PM,37808,NEW,76x51x12,"EHEYCIGA Shredded Memory Foam Dog Bed Medium, Orthopedic Dog Crate Bed with Washable Removable Cover, Pet Bed Dog Mattress Dog Pillow with Non-Slipped Bottom, Grey https://a.co/d/1eIaXFc",Amazon,1,H41,Ivan Li
03/12/2024 5:46 PM,37809,NEW,,<p>NO</p>,other,1,D43,Ivan Li
03/12/2024 5:50 PM,37810,NEW,31x25x3,"WINDRACING Dog Bed for Small Dogs, Dog Mattress with Pillow for Crate Kennel, Sofa Dog Bed, Super Soft pet Bed for Medium, Small Dogs Breeds,pet Bed Puppy Bed,beds & Furniture https://a.co/d/2RYoLci",Amazon,1,K41,Ivan Li
03/12/2024 5:56 PM,37811,NEW,SAME SIZE,"Hlukana Ceramic Plant Pots Set of 3, 6.75/5.6/4.2 inch Planters with Drainage Holes and Saucer, Flower Pots Outdoor Indoor, Modern Decorative Planters for House Plants Garden Planters Succulent Pots https://a.co/d/0XWR1a1",Amazon,1,A34,Ivan Li
03/12/2024 6:02 PM,37812,NEW,19x17x6,"Benazcap X Large Memory Seat Cushion for Office Chair Pressure Relief Sciatica & Tailbone Pain Relief Memory Foam Firm Coccyx Pad for Long Sitting, for Office Chair, Gaming Chair and Car Seat https://a.co/d/fsXRjNf",Amazon,1,H42,Ivan Li
03/12/2024 6:07 PM,37813,NEW,FUNCTION TEST,"Blestan Handheld Vacuum Cordless Car Vacuum with LED Light and Upright Bags, 9000PA Computer Vacuum Hand Vacuum Portable Mini Vacuum, Hand Held Vacuum Cleaner, Black & Blue https://a.co/d/9L18SUF",Amazon,1,K32,Ivan Li
03/12/2024 6:19 PM,37814,NEW,UNTEST,"Colorful Wireless Computer Keyboards Mouse Combos, UBOTIE Polychrome Round Keycaps Retro PC Keyboards 2.4GHz Radio Frequency Connection with Optical Mouse(Orange-Colorful) https://a.co/d/gEl7aVB",Amazon,1,D42,Ivan Li
03/12/2024 6:23 PM,37815,NEW,SILVER GRAY,"FKUO Household Indoor Folding Clothes Drying Rack, Dry Laundry and Hang Clothes,Towel Rack (Silver Gray) for Storage https://a.co/d/1CE1A89",Amazon,1,D43,Ivan Li
03/12/2024 6:26 PM,37816,NEW,,"OasisSpace Toilet Rail - Medical Bathroom Safety Frame for Elderly, Handicap and Disabled - Adjustable Toilet Safety Handrail, 2 Additional Rubber Tips https://a.co/d/24Oj2tz",Amazon,1,K42,Ivan Li
03/12/2024 6:30 PM,37817,SEALED,,"Depend Night Defense Adult Incontinence Underwear for Women, Disposable, Overnight, Medium, Blush, 60 Count (4 Packs of 15), Packaging May Vary https://a.co/d/gMimXrl",Amazon,1,N42,Ivan Li
03/12/2024 6:38 PM,37818,NEW,,"<a href=""https://www.target.com/p/twist-floor-mop-made-by-design-8482/-/A-75564427"">https://www.target.com/p/twist-floor-mop-made-by-design-8482/-/A-75564427</a>",other,4,NS4,Ivan Li
03/12/2024 7:08 PM,37819,AS IS,MISSING ONE PART (把手跟车身的借口位置) AND ACCESSORIES,"Hiland 26 Inch Mountain Bike for Women, 21 Speed with Lock-Out Suspension Fork, Dual Disc Brakes, Aluminum Frame MTB, Adult Ladies Womens Bike Mens Bicycle https://a.co/d/gUUYbWW",Amazon,1,T11,Ivan Li
03/13/2024 10:47 AM,37820,NEW,,"30"" - 34"" Stove Gap Filler, Slide-in Range Rear Filler Kit - Stainless Steel Backsplash for Stove, Easy to Install Backsplash Behind Stove Between Stove Range and Wall for Most Brand Kitchen Stoves https://a.co/d/fH7TcRg",Amazon,1,D42,Ivan Li
03/13/2024 11:03 AM,37821,NEW,"Stove Gap Covers - 25.4"" | Oven Side Gap Filler | Range Trim Kit | Guard Between Stove Top & Counter",<p>NO</p>,other,1,D43,Ivan Li
03/13/2024 11:09 AM,37822,NEW,1,24 by 30 Inch Reversible Stainless Steel Backsplash Metal Backsplash Kitchen Backsplash Behind Stove Metal Sheet Panels with 4 Pre Drilled Holes and Screws for Wall Protector (1 Set) https://a.co/d/foAPAMl,Amazon,1,M41,Ivan Li
03/13/2024 11:48 AM,37823,NEW,,"<a href=""https://ca.neatfreak.com/products/8-tier-high-capacity-shoe-rack?variant=44027534934203"">https://ca.neatfreak.com/products/8-tier-high-capacity-shoe-rack?variant=44027534934203</a><p><br /></p>",other,1,D43,Ivan Li
